word,count,date,Longitude,Latitude
germany,1,20040701,13.4,52.516667
france,2,20040701,2.333333,48.866667
spain,2,20040701,-3.683333,40.4
hamburg,1,20040702,10,53.55
armenia,1,20040707,44.513611,40.181111
kawasaki,1,20040707,139.68,35.53
india,1,20040707,77.2,28.6
france,1,20040708,2.333333,48.866667
london,1,20040712,-0.17,51.5
china,1,20040712,116.388333,39.928889
chicago,1,20040712,-87.75,41.83
london,2,20040714,-0.17,51.5
austria,1,20040714,16.366667,48.2
canada,1,20040714,-75.7,45.416667
china,1,20040714,116.388333,39.928889
japan,1,20040714,139.751389,35.685
france,1,20040714,2.333333,48.866667
taiwan,1,20040714,121.531846,25.047763
haiti,1,20040715,-72.335,18.539167
chicago,1,20040715,-87.75,41.83
georgia,3,20040719,44.790833,41.725
chad,1,20040719,15.048173,12.108502
taipei,1,20040720,121.45,25.02
chicago,1,20040720,-87.75,41.83
albania,3,20040720,19.818889,41.3275
taiwan,1,20040720,121.531846,25.047763
houston,1,20040720,-95.33,29.83
pune,1,20040720,73.97,18.57
tokyo,1,20040720,139.75,35.67
seoul,1,20040720,10776201,127
japan,1,20040720,139.751389,35.685
china,3,20040721,116.388333,39.928889
tokyo,1,20040721,139.75,35.67
japan,2,20040721,139.751389,35.685
shanghai,1,20040721,121.47,31.23
taiwan,8,20040722,121.531846,25.047763
japan,13,20040722,139.751389,35.685
china,27,20040722,116.388333,39.928889
canada,1,20040722,-75.7,45.416667
georgia,1,20040723,44.790833,41.725
mexico,1,20040723,-99.138611,19.434167
colombia,2,20040723,-74.083333,4.6
france,1,20040723,2.333333,48.866667
canada,1,20040726,-75.7,45.416667
taipei,1,20040727,121.45,25.02
taiwan,5,20040727,121.531846,25.047763
china,11,20040727,116.388333,39.928889
mexico,1,20040727,-99.138611,19.434167
canada,1,20040727,-75.7,45.416667
japan,12,20040727,139.751389,35.685
alger,12,20040727,3,36.75
australia,1,20040727,149.216667,-35.283333
japan,1,20040728,139.751389,35.685
india,10,20040728,77.2,28.6
canada,1,20040728,-75.7,45.416667
brazil,1,20040728,-47.916667,-15.783333
mexico,1,20040729,-99.138611,19.434167
canada,1,20040729,-75.7,45.416667
chicago,1,20040729,-87.75,41.83
germany,1,20040729,13.4,52.516667
singapore,1,20040731,20.468056,44.818611
canada,1,20040801,-75.7,45.416667
australia,1,20040802,149.216667,-35.283333
japan,6,20040802,139.751389,35.685
japan,1,20040803,139.751389,35.685
china,7,20040803,116.388333,39.928889
australia,1,20040803,149.216667,-35.283333
canada,1,20040804,-75.7,45.416667
france,2,20040805,2.333333,48.866667
austria,1,20040805,16.366667,48.2
seoul,1,20040805,10776201,127
netherlands,2,20040805,4.916667,52.35
brazil,1,20040805,-47.916667,-15.783333
poland,1,20040805,21,52.25
singapore,1,20040805,20.468056,44.818611
slovenia,1,20040805,14.514444,46.055278
canada,2,20040805,-75.7,45.416667
lima,1,20040805,-77.05,-12.1
germany,1,20040805,13.4,52.516667
france,2,20040809,2.333333,48.866667
georgia,3,20040809,44.790833,41.725
canada,10,20040809,-75.7,45.416667
india,2,20040809,77.2,28.6
cuba,2,20040810,-82.364167,23.131944
china,7,20040810,116.388333,39.928889
valencia,2,20040810,-67.98,10.23
japan,6,20040810,139.751389,35.685
shanghai,1,20040811,121.47,31.23
philippines,1,20040812,120.982222,14.604167
china,2,20040812,116.388333,39.928889
taiwan,1,20040812,121.531846,25.047763
japan,1,20040812,139.751389,35.685
france,1,20040813,2.333333,48.866667
philippines,2,20040813,120.982222,14.604167
china,2,20040813,116.388333,39.928889
taiwan,2,20040813,121.531846,25.047763
japan,1,20040813,139.751389,35.685
japan,1,20040817,139.751389,35.685
chicago,6,20040818,-87.75,41.83
santiago,2,20040818,-70.67,-33.5
germany,1,20040818,13.4,52.516667
london,1,20040818,-0.17,51.5
mexico,2,20040818,-99.138611,19.434167
dallas,1,20040818,-96.83,32.83
brazil,3,20040818,-47.916667,-15.783333
sweden,1,20040818,18.05,59.333333
china,10,20040818,116.388333,39.928889
chile,1,20040818,-70.666667,-33.45
philadelphia,2,20040818,-75.17,40
shanghai,2,20040818,121.47,31.23
ireland,1,20040818,-6.248889,53.333056
manila,1,20040818,120.97,14.62
barcelona,1,20040818,2.17,41.42
tokyo,1,20040818,139.75,35.67
taipei,4,20040818,121.45,25.02
canada,8,20040818,-75.7,45.416667
melbourne,1,20040818,144.97,-37.75
japan,8,20040818,139.751389,35.685
osaka,1,20040819,135.5,34.67
madagascar,1,20040819,47.516667,-18.916667
switzerland,1,20040819,7.466667,46.916667
thailand,1,20040819,100.501444,13.753979
london,1,20040819,-0.17,51.5
france,6,20040819,2.333333,48.866667
austria,1,20040819,16.366667,48.2
belgium,1,20040819,4.333333,50.833333
romania,1,20040819,26.1,44.433333
egypt,1,20040819,31.25,30.05
cameroon,1,20040819,11.516667,3.866667
portugal,1,20040819,-9.133333,38.716667
slovakia,1,20040819,17.116667,48.15
botswana,1,20040819,25.911944,-24.646389
denmark,1,20040819,12.583333,55.666667
netherlands,1,20040819,4.916667,52.35
tokyo,1,20040819,139.75,35.67
japan,1,20040819,139.751389,35.685
paris,1,20040820,2.33,48.87
tokyo,1,20040820,139.75,35.67
taiwan,1,20040820,121.531846,25.047763
georgia,1,20040821,44.790833,41.725
chicago,1,20040824,-87.75,41.83
dallas,1,20040824,-96.83,32.83
istanbul,3,20040825,28.95,41.03
japan,2,20040826,139.751389,35.685
china,2,20040826,116.388333,39.928889
japan,6,20040829,139.751389,35.685
japan,14,20040830,139.751389,35.685
cuba,2,20040830,-82.364167,23.131944
germany,1,20040831,13.4,52.516667
singapore,1,20040831,20.468056,44.818611
seoul,2,20040831,10776201,127
paris,4,20040831,2.33,48.87
spain,1,20040831,-3.683333,40.4
france,8,20040831,2.333333,48.866667
montreal,1,20040903,-73.5833,45.5
sudan,2,20040903,32.534167,15.588056
japan,1,20040906,139.751389,35.685
france,1,20040907,2.333333,48.866667
spain,1,20040907,-3.683333,40.4
china,10,20040908,116.388333,39.928889
japan,2,20040908,139.751389,35.685
taiwan,3,20040908,121.531846,25.047763
canada,1,20040908,-75.7,45.416667
japan,1,20040909,139.751389,35.685
china,13,20040909,116.388333,39.928889
london,19,20040910,-0.17,51.5
netherlands,4,20040910,4.916667,52.35
tonga,1,20040913,-175.2,-21.133333
china,23,20040913,116.388333,39.928889
tokyo,2,20040915,139.75,35.67
taiwan,1,20040916,121.531846,25.047763
canada,2,20040916,-75.7,45.416667
japan,1,20040916,139.751389,35.685
china,7,20040916,116.388333,39.928889
chicago,1,20040916,-87.75,41.83
chicago,1,20040920,-87.75,41.83
france,1,20040920,2.333333,48.866667
belgium,1,20040920,4.333333,50.833333
netherlands,1,20040920,4.916667,52.35
spain,3,20040920,-3.683333,40.4
portugal,1,20040920,-9.133333,38.716667
tonga,1,20040921,-175.2,-21.133333
china,14,20040921,116.388333,39.928889
tokyo,1,20040921,139.75,35.67
denmark,4,20040922,12.583333,55.666667
switzerland,1,20040922,7.466667,46.916667
canada,1,20040922,-75.7,45.416667
france,1,20040923,2.333333,48.866667
japan,5,20040923,139.751389,35.685
tokyo,1,20040924,139.75,35.67
chicago,1,20040927,-87.75,41.83
taiwan,5,20040927,121.531846,25.047763
tokyo,1,20040927,139.75,35.67
switzerland,2,20040927,7.466667,46.916667
australia,2,20040927,149.216667,-35.283333
china,3,20040927,116.388333,39.928889
belgium,1,20040927,4.333333,50.833333
inchon,4,20040927,2203102,126.67
warsaw,1,20040927,21,52.25
dallas,1,20040927,-96.83,32.83
japan,1,20040927,139.751389,35.685
houston,1,20040927,-95.33,29.83
london,1,20040928,-0.17,51.5
london,1,20040929,-0.17,51.5
mexico,1,20040929,-99.138611,19.434167
canada,1,20040929,-75.7,45.416667
japan,3,20040929,139.751389,35.685
singapore,1,20040930,20.468056,44.818611
valencia,1,20041001,-67.98,10.23
togo,1,20041001,1.222778,6.131944
iraq,1,20041001,44.400876,33.340582
chicago,1,20041001,-87.75,41.83
liberia,1,20041001,-10.804722,6.310556
mexico,1,20041006,-99.138611,19.434167
canada,2,20041006,-75.7,45.416667
france,3,20041006,2.333333,48.866667
germany,1,20041006,13.4,52.516667
japan,7,20041006,139.751389,35.685
malaysia,1,20041006,101.7,3.166667
iraq,67,20041006,44.400876,33.340582
india,1,20041006,77.2,28.6
china,1,20041006,116.388333,39.928889
taiwan,1,20041011,121.531846,25.047763
japan,6,20041011,139.751389,35.685
china,1,20041011,116.388333,39.928889
japan,4,20041012,139.751389,35.685
china,1,20041012,116.388333,39.928889
taiwan,1,20041012,121.531846,25.047763
canada,1,20041012,-75.7,45.416667
chicago,1,20041013,-87.75,41.83
dallas,1,20041013,-96.83,32.83
netherlands,1,20041015,4.916667,52.35
canada,1,20041015,-75.7,45.416667
argentina,1,20041015,-58.6725,-34.5875
france,1,20041015,2.333333,48.866667
japan,1,20041015,139.751389,35.685
chicago,1,20041015,-87.75,41.83
cuba,2,20041018,-82.364167,23.131944
japan,3,20041018,139.751389,35.685
santiago,1,20041018,-70.67,-33.5
georgia,1,20041018,44.790833,41.725
japan,1,20041019,139.751389,35.685
chicago,1,20041019,-87.75,41.83
london,1,20041019,-0.17,51.5
dallas,1,20041020,-96.83,32.83
chicago,1,20041020,-87.75,41.83
shanghai,3,20041020,121.47,31.23
china,25,20041020,116.388333,39.928889
japan,38,20041020,139.751389,35.685
denmark,2,20041020,12.583333,55.666667
taiwan,16,20041020,121.531846,25.047763
france,1,20041020,2.333333,48.866667
alger,3,20041020,3,36.75
china,1,20041021,116.388333,39.928889
canada,1,20041021,-75.7,45.416667
japan,2,20041021,139.751389,35.685
india,4,20041022,77.2,28.6
tokyo,1,20041022,139.75,35.67
austria,1,20041022,16.366667,48.2
australia,1,20041022,149.216667,-35.283333
france,2,20041022,2.333333,48.866667
netherlands,2,20041022,4.916667,52.35
bangalore,1,20041022,77.58,12.97
singapore,1,20041022,20.468056,44.818611
switzerland,1,20041022,7.466667,46.916667
paris,1,20041022,2.33,48.87
belgium,2,20041022,4.333333,50.833333
spain,1,20041023,-3.683333,40.4
japan,1,20041023,139.751389,35.685
france,1,20041023,2.333333,48.866667
london,1,20041025,-0.17,51.5
jamaica,1,20041025,-76.8,18
tokyo,1,20041025,139.75,35.67
china,3,20041025,116.388333,39.928889
canada,2,20041025,-75.7,45.416667
japan,1,20041025,139.751389,35.685
singapore,1,20041025,20.468056,44.818611
india,1,20041026,77.2,28.6
london,2,20041026,-0.17,51.5
chicago,2,20041026,-87.75,41.83
philippines,1,20041026,120.982222,14.604167
china,33,20041026,116.388333,39.928889
canada,1,20041026,-75.7,45.416667
malaysia,1,20041026,101.7,3.166667
singapore,2,20041026,20.468056,44.818611
thailand,1,20041026,100.501444,13.753979
togo,2,20041026,1.222778,6.131944
alger,18,20041026,3,36.75
japan,25,20041026,139.751389,35.685
taiwan,12,20041026,121.531846,25.047763
india,3,20041028,77.2,28.6
spain,1,20041028,-3.683333,40.4
tokyo,2,20041028,139.75,35.67
australia,1,20041028,149.216667,-35.283333
france,1,20041028,2.333333,48.866667
russia,2,20041028,37.615556,55.752222
hyderabad,1,20041028,78.43,17.37
china,5,20041028,116.388333,39.928889
canada,5,20041028,-75.7,45.416667
phoenix,43,20041028,-112.17,33.5
pakistan,2,20041028,73.0551,33.69
japan,6,20041028,139.751389,35.685
mexico,6,20041028,-99.138611,19.434167
taiwan,12,20041028,121.531846,25.047763
montreal,2,20041029,-73.5833,45.5
canada,1,20041029,-75.7,45.416667
houston,1,20041030,-95.33,29.83
alexandria,1,20041030,29.92,31.22
chicago,1,20041030,-87.75,41.83
singapore,1,20041031,20.468056,44.818611
denmark,1,20041101,12.583333,55.666667
germany,1,20041101,13.4,52.516667
china,1,20041101,116.388333,39.928889
oman,6,20041101,58.593333,23.613333
finland,1,20041101,24.934167,60.175556
canada,1,20041101,-75.7,45.416667
japan,1,20041101,139.751389,35.685
india,2,20041101,77.2,28.6
switzerland,1,20041101,7.466667,46.916667
sweden,1,20041101,18.05,59.333333
georgia,5,20041103,44.790833,41.725
ireland,2,20041108,-6.248889,53.333056
france,1,20041108,2.333333,48.866667
japan,12,20041109,139.751389,35.685
china,26,20041109,116.388333,39.928889
shanghai,1,20041109,121.47,31.23
valencia,12,20041109,-67.98,10.23
guangzhou,1,20041109,113.25,23.12
taiwan,4,20041109,121.531846,25.047763
tokyo,2,20041109,139.75,35.67
china,9,20041112,116.388333,39.928889
guangzhou,1,20041112,113.25,23.12
canada,1,20041115,-75.7,45.416667
tonga,1,20041115,-175.2,-21.133333
shanghai,1,20041115,121.47,31.23
china,37,20041115,116.388333,39.928889
guangzhou,4,20041115,113.25,23.12
taiwan,2,20041115,121.531846,25.047763
georgia,2,20041115,44.790833,41.725
thailand,1,20041115,100.501444,13.753979
singapore,6,20041115,20.468056,44.818611
india,2,20041115,77.2,28.6
japan,1,20041117,139.751389,35.685
shanghai,2,20041117,121.47,31.23
guangzhou,1,20041117,113.25,23.12
china,9,20041117,116.388333,39.928889
spain,1,20041117,-3.683333,40.4
netherlands,1,20041117,4.916667,52.35
portugal,1,20041117,-9.133333,38.716667
france,2,20041117,2.333333,48.866667
belgium,1,20041117,4.333333,50.833333
japan,1,20041119,139.751389,35.685
china,8,20041119,116.388333,39.928889
guangzhou,1,20041119,113.25,23.12
shanghai,1,20041122,121.47,31.23
china,32,20041122,116.388333,39.928889
india,1,20041122,77.2,28.6
guangzhou,2,20041122,113.25,23.12
japan,1,20041122,139.751389,35.685
singapore,1,20041123,20.468056,44.818611
chengdu,1,20041123,104.07,30.67
china,36,20041123,116.388333,39.928889
vietnam,2,20041123,105.85,21.033333
malaysia,1,20041123,101.7,3.166667
guangzhou,1,20041123,113.25,23.12
shanghai,2,20041123,121.47,31.23
xian,2,20041123,108.9,34.27
tonga,1,20041123,-175.2,-21.133333
france,2,20041123,2.333333,48.866667
taiwan,1,20041123,121.531846,25.047763
philadelphia,1,20041123,-75.17,40
japan,11,20041123,139.751389,35.685
osaka,1,20041123,135.5,34.67
canada,2,20041123,-75.7,45.416667
thailand,1,20041123,100.501444,13.753979
tonga,1,20041124,-175.2,-21.133333
chengdu,1,20041124,104.07,30.67
shanghai,2,20041124,121.47,31.23
china,9,20041124,116.388333,39.928889
xian,2,20041124,108.9,34.27
india,7,20041130,77.2,28.6
singapore,1,20041130,20.468056,44.818611
sweden,1,20041201,18.05,59.333333
germany,1,20041201,13.4,52.516667
france,1,20041201,2.333333,48.866667
canada,2,20041201,-75.7,45.416667
shanghai,1,20041201,121.47,31.23
albania,2,20041201,19.818889,41.3275
china,14,20041201,116.388333,39.928889
japan,1,20041201,139.751389,35.685
guangzhou,1,20041201,113.25,23.12
jordan,2,20041203,35.933333,31.95
houston,1,20041203,-95.33,29.83
tonga,3,20041203,-175.2,-21.133333
china,21,20041203,116.388333,39.928889
india,1,20041203,77.2,28.6
japan,1,20041203,139.751389,35.685
guangzhou,1,20041203,113.25,23.12
mexico,1,20041203,-99.138611,19.434167
austria,1,20041204,16.366667,48.2
jordan,4,20041204,35.933333,31.95
georgia,5,20041204,44.790833,41.725
tokyo,1,20041204,139.75,35.67
india,5,20041204,77.2,28.6
australia,1,20041204,149.216667,-35.283333
portugal,1,20041204,-9.133333,38.716667
georgia,3,20041205,44.790833,41.725
chicago,1,20041205,-87.75,41.83
netherlands,1,20041206,4.916667,52.35
ireland,1,20041206,-6.248889,53.333056
jordan,1,20041206,35.933333,31.95
france,1,20041206,2.333333,48.866667
chicago,1,20041206,-87.75,41.83
spain,1,20041206,-3.683333,40.4
cuba,2,20041206,-82.364167,23.131944
portugal,1,20041206,-9.133333,38.716667
handan,2,20041206,114.48,36.58
belgium,1,20041206,4.333333,50.833333
austria,1,20041207,16.366667,48.2
vienna,1,20041207,16.37,48.22
china,11,20041207,116.388333,39.928889
japan,1,20041207,139.751389,35.685
guangzhou,1,20041207,113.25,23.12
china,5,20041208,116.388333,39.928889
tokyo,5,20041208,139.75,35.67
japan,7,20041208,139.751389,35.685
venezuela,1,20041208,-66.916667,10.5
philadelphia,1,20041209,-75.17,40
tonga,2,20041209,-175.2,-21.133333
shanghai,5,20041209,121.47,31.23
china,41,20041209,116.388333,39.928889
seoul,2,20041209,10776201,127
taiwan,1,20041209,121.531846,25.047763
japan,6,20041209,139.751389,35.685
venezuela,1,20041209,-66.916667,10.5
guangzhou,1,20041209,113.25,23.12
mexico,1,20041209,-99.138611,19.434167
tokyo,5,20041209,139.75,35.67
india,1,20041210,77.2,28.6
albania,1,20041211,19.818889,41.3275
georgia,1,20041211,44.790833,41.725
china,10,20041213,116.388333,39.928889
togo,1,20041213,1.222778,6.131944
japan,4,20041213,139.751389,35.685
china,2,20041214,116.388333,39.928889
georgia,1,20041214,44.790833,41.725
japan,3,20041214,139.751389,35.685
tonga,1,20041216,-175.2,-21.133333
guangzhou,2,20041216,113.25,23.12
china,24,20041216,116.388333,39.928889
canada,1,20041216,-75.7,45.416667
india,1,20041216,77.2,28.6
georgia,1,20041220,44.790833,41.725
paris,4,20041220,2.33,48.87
japan,3,20041220,139.751389,35.685
china,1,20041220,116.388333,39.928889
phoenix,4,20041222,-112.17,33.5
guangzhou,17,20041222,113.25,23.12
peru,4,20041222,-77.05,-12.05
mexico,1,20041222,-99.138611,19.434167
china,18,20041222,116.388333,39.928889
paris,2,20041224,2.33,48.87
singapore,1,20041231,20.468056,44.818611
london,3,20050101,-0.17,51.5
brazil,1,20050101,-47.916667,-15.783333
liberia,1,20050101,-10.804722,6.310556
dallas,1,20050101,-96.83,32.83
japan,1,20050104,139.751389,35.685
taiwan,3,20050105,121.531846,25.047763
china,3,20050105,116.388333,39.928889
tokyo,1,20050105,139.75,35.67
japan,3,20050105,139.751389,35.685
canada,1,20050105,-75.7,45.416667
osaka,2,20050105,135.5,34.67
nagoya,1,20050105,136.88,35.13
taiwan,1,20050106,121.531846,25.047763
japan,2,20050106,139.751389,35.685
jordan,1,20050106,35.933333,31.95
australia,1,20050106,149.216667,-35.283333
albania,3,20050107,19.818889,41.3275
tonga,1,20050107,-175.2,-21.133333
china,9,20050107,116.388333,39.928889
paris,3,20050107,2.33,48.87
germany,3,20050107,13.4,52.516667
guangzhou,1,20050107,113.25,23.12
london,6,20050107,-0.17,51.5
china,1,20050109,116.388333,39.928889
japan,2,20050109,139.751389,35.685
georgia,1,20050109,44.790833,41.725
france,1,20050109,2.333333,48.866667
london,1,20050110,-0.17,51.5
japan,3,20050110,139.751389,35.685
australia,1,20050110,149.216667,-35.283333
tonga,12,20050110,-175.2,-21.133333
china,13,20050110,116.388333,39.928889
guangzhou,3,20050110,113.25,23.12
chicago,2,20050110,-87.75,41.83
london,1,20050111,-0.17,51.5
japan,1,20050111,139.751389,35.685
tonga,1,20050111,-175.2,-21.133333
china,23,20050111,116.388333,39.928889
guangzhou,1,20050111,113.25,23.12
shanghai,1,20050113,121.47,31.23
china,25,20050113,116.388333,39.928889
japan,2,20050114,139.751389,35.685
shanghai,1,20050115,121.47,31.23
zhenjiang,3,20050115,119.43,32.22
australia,3,20050115,149.216667,-35.283333
mianyang,3,20050115,104.77,31.47
china,9,20050115,116.388333,39.928889
liberia,1,20050117,-10.804722,6.310556
quito,1,20050117,-78.5,-0.23
houston,1,20050118,-95.33,29.83
australia,1,20050118,149.216667,-35.283333
canada,1,20050118,-75.7,45.416667
kawasaki,1,20050119,139.68,35.53
philadelphia,2,20050120,-75.17,40
china,16,20050120,116.388333,39.928889
shanghai,1,20050120,121.47,31.23
japan,6,20050120,139.751389,35.685
alger,22,20050120,3,36.75
taiwan,8,20050120,121.531846,25.047763
tokyo,1,20050121,139.75,35.67
quito,1,20050121,-78.5,-0.23
japan,1,20050121,139.751389,35.685
philadelphia,4,20050123,-75.17,40
finland,2,20050123,24.934167,60.175556
philadelphia,1,20050124,-75.17,40
chicago,2,20050124,-87.75,41.83
paris,2,20050125,2.33,48.87
kuwait,3,20050125,47.978333,29.369722
india,1,20050125,77.2,28.6
chad,1,20050125,15.048173,12.108502
mexico,3,20050125,-99.138611,19.434167
singapore,1,20050125,20.468056,44.818611
ireland,1,20050125,-6.248889,53.333056
japan,7,20050125,139.751389,35.685
taiwan,1,20050125,121.531846,25.047763
china,25,20050125,116.388333,39.928889
chicago,2,20050125,-87.75,41.83
canada,1,20050126,-75.7,45.416667
india,1,20050126,77.2,28.6
japan,8,20050126,139.751389,35.685
bangalore,1,20050126,77.58,12.97
phoenix,16,20050126,-112.17,33.5
taiwan,3,20050126,121.531846,25.047763
alger,15,20050126,3,36.75
china,3,20050126,116.388333,39.928889
london,2,20050127,-0.17,51.5
tokyo,1,20050127,139.75,35.67
chad,9,20050127,15.048173,12.108502
phoenix,21,20050127,-112.17,33.5
shanghai,4,20050127,121.47,31.23
japan,20,20050127,139.751389,35.685
alger,10,20050127,3,36.75
china,34,20050127,116.388333,39.928889
taiwan,18,20050127,121.531846,25.047763
china,1,20050128,116.388333,39.928889
singapore,1,20050131,20.468056,44.818611
georgia,2,20050131,44.790833,41.725
london,2,20050201,-0.17,51.5
osaka,1,20050201,135.5,34.67
montreal,2,20050201,-73.5833,45.5
france,115,20050201,2.333333,48.866667
valencia,2,20050201,-67.98,10.23
philadelphia,1,20050201,-75.17,40
warsaw,5,20050201,21,52.25
taipei,6,20050201,121.45,25.02
finland,6,20050201,24.934167,60.175556
ireland,4,20050201,-6.248889,53.333056
canada,40,20050201,-75.7,45.416667
china,8,20050201,116.388333,39.928889
poland,6,20050201,21,52.25
spain,1,20050201,-3.683333,40.4
netherlands,12,20050201,4.916667,52.35
taiwan,12,20050201,121.531846,25.047763
belgium,3,20050201,4.333333,50.833333
sweden,49,20050201,18.05,59.333333
paris,1,20050201,2.33,48.87
switzerland,2,20050201,7.466667,46.916667
berlin,5,20050201,13.42,52.53
denmark,3,20050201,12.583333,55.666667
japan,3,20050201,139.751389,35.685
phoenix,1,20050201,-112.17,33.5
france,2,20050202,2.333333,48.866667
georgia,86,20050202,44.790833,41.725
dallas,1,20050202,-96.83,32.83
chicago,1,20050203,-87.75,41.83
germany,1,20050203,13.4,52.516667
chile,4,20050203,-70.666667,-33.45
georgia,1,20050203,44.790833,41.725
japan,1,20050203,139.751389,35.685
canada,3,20050203,-75.7,45.416667
santiago,1,20050203,-70.67,-33.5
tokyo,1,20050203,139.75,35.67
georgia,2,20050204,44.790833,41.725
london,1,20050204,-0.17,51.5
canada,2,20050204,-75.7,45.416667
parma,1,20050204,10.32,44.8
china,4,20050204,116.388333,39.928889
quito,2,20050204,-78.5,-0.23
tokyo,1,20050204,139.75,35.67
madrid,1,20050204,-3.71,40.41
chicago,1,20050207,-87.75,41.83
france,1,20050207,2.333333,48.866667
london,1,20050207,-0.17,51.5
taiwan,5,20050207,121.531846,25.047763
shanghai,1,20050207,121.47,31.23
albania,6,20050207,19.818889,41.3275
tokyo,3,20050207,139.75,35.67
singapore,1,20050207,20.468056,44.818611
japan,32,20050207,139.751389,35.685
china,3,20050207,116.388333,39.928889
japan,1,20050208,139.751389,35.685
germany,1,20050209,13.4,52.516667
france,1,20050209,2.333333,48.866667
bangalore,1,20050209,77.58,12.97
hyderabad,1,20050209,78.43,17.37
canada,1,20050209,-75.7,45.416667
india,21,20050209,77.2,28.6
japan,2,20050209,139.751389,35.685
china,2,20050209,116.388333,39.928889
japan,17,20050210,139.751389,35.685
china,21,20050210,116.388333,39.928889
london,2,20050210,-0.17,51.5
liberia,6,20050210,-10.804722,6.310556
taiwan,4,20050210,121.531846,25.047763
australia,8,20050210,149.216667,-35.283333
london,3,20050214,-0.17,51.5
berlin,3,20050214,13.42,52.53
philadelphia,2,20050217,-75.17,40
london,2,20050217,-0.17,51.5
georgia,2,20050217,44.790833,41.725
iraq,1,20050218,44.400876,33.340582
japan,2,20050222,139.751389,35.685
osaka,1,20050222,135.5,34.67
tokyo,1,20050222,139.75,35.67
georgia,1,20050222,44.790833,41.725
japan,2,20050223,139.751389,35.685
osaka,1,20050223,135.5,34.67
tokyo,1,20050223,139.75,35.67
georgia,2,20050223,44.790833,41.725
australia,1,20050223,149.216667,-35.283333
japan,2,20050224,139.751389,35.685
osaka,1,20050224,135.5,34.67
guangzhou,1,20050228,113.25,23.12
china,9,20050228,116.388333,39.928889
singapore,1,20050228,20.468056,44.818611
houston,4,20050301,-95.33,29.83
osaka,1,20050301,135.5,34.67
phoenix,4,20050301,-112.17,33.5
kawasaki,1,20050301,139.68,35.53
germany,1,20050301,13.4,52.516667
poland,1,20050301,21,52.25
estonia,1,20050301,24.728056,59.433889
netherlands,1,20050301,4.916667,52.35
chad,1,20050301,15.048173,12.108502
bermuda,1,20050301,-64.783889,32.294167
france,2,20050301,2.333333,48.866667
georgia,1,20050301,44.790833,41.725
portugal,4,20050301,-9.133333,38.716667
indonesia,3,20050301,106.829444,-6.174444
china,3,20050301,116.388333,39.928889
singapore,1,20050301,20.468056,44.818611
budapest,1,20050301,19.08,47.5
canada,2,20050301,-75.7,45.416667
malaysia,1,20050301,101.7,3.166667
australia,3,20050301,149.216667,-35.283333
cyprus,1,20050301,33.366667,35.166667
japan,2,20050301,139.751389,35.685
luxembourg,1,20050301,6.13,49.611667
london,3,20050302,-0.17,51.5
berlin,1,20050302,13.42,52.53
poland,3,20050302,21,52.25
spain,3,20050302,-3.683333,40.4
france,5,20050302,2.333333,48.866667
paris,2,20050302,2.33,48.87
london,1,20050304,-0.17,51.5
germany,1,20050304,13.4,52.516667
china,1,20050307,116.388333,39.928889
shanghai,1,20050307,121.47,31.23
georgia,2,20050307,44.790833,41.725
philadelphia,3,20050308,-75.17,40
canada,2,20050308,-75.7,45.416667
fiji,3,20050308,178.416667,-18.133333
china,30,20050308,116.388333,39.928889
australia,1,20050308,149.216667,-35.283333
japan,8,20050308,139.751389,35.685
hiroshima,2,20050309,132.45,34.38
philadelphia,2,20050309,-75.17,40
tokyo,1,20050309,139.75,35.67
japan,6,20050309,139.751389,35.685
mexico,2,20050310,-99.138611,19.434167
spain,1,20050310,-3.683333,40.4
china,6,20050310,116.388333,39.928889
jordan,7,20050310,35.933333,31.95
japan,2,20050310,139.751389,35.685
iraq,1,20050311,44.400876,33.340582
taiwan,13,20050311,121.531846,25.047763
china,37,20050311,116.388333,39.928889
bangalore,1,20050311,77.58,12.97
india,5,20050311,77.2,28.6
shanghai,9,20050311,121.47,31.23
china,1,20050314,116.388333,39.928889
georgia,16,20050314,44.790833,41.725
canada,1,20050316,-75.7,45.416667
taiwan,1,20050316,121.531846,25.047763
china,5,20050316,116.388333,39.928889
romania,7,20050316,26.1,44.433333
brazil,3,20050317,-47.916667,-15.783333
canada,1,20050317,-75.7,45.416667
taiwan,1,20050317,121.531846,25.047763
philadelphia,1,20050317,-75.17,40
germany,11,20050317,13.4,52.516667
france,1,20050317,2.333333,48.866667
china,8,20050317,116.388333,39.928889
georgia,2,20050317,44.790833,41.725
paris,3,20050317,2.33,48.87
london,49,20050317,-0.17,51.5
canada,3,20050318,-75.7,45.416667
france,2,20050321,2.333333,48.866667
paris,1,20050321,2.33,48.87
belgium,1,20050321,4.333333,50.833333
sweden,1,20050321,18.05,59.333333
portugal,1,20050321,-9.133333,38.716667
netherlands,1,20050321,4.916667,52.35
austria,1,20050321,16.366667,48.2
spain,1,20050321,-3.683333,40.4
switzerland,1,20050321,7.466667,46.916667
poland,1,20050321,21,52.25
london,1,20050321,-0.17,51.5
finland,1,20050321,24.934167,60.175556
denmark,1,20050321,12.583333,55.666667
bulgaria,1,20050321,23.316667,42.683333
valencia,5,20050324,-67.98,10.23
japan,6,20050324,139.751389,35.685
yokohama,2,20050324,139.63,35.47
taiwan,2,20050324,121.531846,25.047763
tokyo,2,20050324,139.75,35.67
china,6,20050324,116.388333,39.928889
india,2,20050324,77.2,28.6
